time_bin,10,11,12,13,14,15,16
0.0,39.33161841700604,38.267924143901,41.0213627207214,30.36389830880576,29.488666502379264,23.01686658165746,16.235435213565502
60.0,30.836062996553064,29.944381250924707,33.889058266365225,37.18146449674078,39.89639159936682,39.34779907664715,36.261680955356454
120.0,28.197751316121355,35.257049776826534,29.388454960703175,26.543636229941853,32.15831778594102,44.5480856816237,51.813858137463555
180.0,13.437728852616912,14.57102084823218,24.8271779446024,31.876169688816958,25.978249181674737,30.15724621767574,50.37110491031533
240.0,12.829400584202599,12.433893606287578,11.267326549410733,11.781395761844003,19.772005021663794,30.224421814801175,44.65718030546359
300.0,34.63574425164636,19.370457041588338,11.954021412827052,9.658533817250852,9.28624733083542,13.901473477548404,22.920815450829494
360.0,44.075508464601654,38.838106060322325,25.645225783538063,12.718692570844233,9.54560532142926,12.43026746659952,13.591185493918314
420.0,31.454396385276013,31.687386999958704,37.50186489417293,32.08572721308922,18.88432205177486,12.538593537521294,13.194391256383126
480.0,45.78764732007441,31.596991112525345,22.866692930175603,35.62574477629233,39.669181600933,35.73010970351329,26.47882956482556
540.0,44.35171823778513,38.75145187869595,33.91069271018101,24.094065864856688,25.035639879631187,32.633125993088186,47.19905445608508
600.0,47.49836243925285,45.55890667422137,34.15173537180735,35.47434848049726,33.54311546838662,32.26357465644393,29.86727180346643
660.0,40.335022461693555,42.98096251553083,40.50287839198531,32.94635962160875,31.521986046253836,44.514111261438956,46.30475407044389
720.0,31.93407547651433,39.741024956842026,35.869344742574874,34.8014717776306,35.56551510819945,34.17197918430701,45.654741518360375
780.0,39.13242728573511,25.47490510442117,28.176889804205207,35.47348916439533,33.94563162323414,40.32464985135129,46.97045650592798
840.0,52.51044494054692,40.97505161278476,31.830179377662308,18.705391210839164,20.83211050328405,36.64126245318309,53.30423738548748
900.0,43.88639664927188,47.27452508145398,45.81746408926823,41.80284282097482,31.78703706095489,22.289554544246627,20.67064096809104
960.0,28.743215439474845,27.44479135716137,41.131061738568846,47.611683358208445,56.497604870654264,58.62748564662168,41.85566298288901
1020.0,28.734554184639197,26.36216788479246,21.121887017326856,27.49226488389281,51.92277049682599,70.23680667831013,67.45445226841156
1080.0,19.77325854631966,17.20031044111679,28.372242500683118,23.877285404924766,20.902145883904588,41.09570851862659,66.05555417484943
1140.0,23.25280318337567,22.304713704375796,18.22421563594905,21.164753937776204,24.8582014642481,24.04881666707293,36.38834767180096
1200.0,40.36448831416828,23.661183637984223,19.978833259243626,21.60977233415129,19.609846699237945,26.635120496359395,30.60703423934652
1260.0,47.93236199589703,41.41612803693598,23.518671318657887,19.860054056373812,24.10048371385672,29.16023576815802,23.78772278420944
1320.0,42.61574753398952,44.025214867625714,32.85419806342423,24.463186709674222,22.50896451111458,24.470346312832298,34.66122896459021
1380.0,37.66285432351499,36.363028782792945,38.06947276205035,33.468634829401,25.228558289779446,29.665421063502443,34.55239677928814
1440.0,42.69730889344485,32.85880152834661,30.736400910453224,34.0678937766075,30.692514838299495,31.38992363099483,38.06955241372356
1500.0,23.31543624359119,28.74683198533408,28.73612608462137,23.06006934688187,27.804369934644818,37.13645152612454,44.64713143513821
1560.0,24.123070359597197,21.897828577685925,27.963728009701487,25.91430853748879,20.764265132467475,27.38017066403952,40.30360324298505
1620.0,23.919996777570912,24.222524767124103,17.42470375219476,25.56323023379935,25.057491872975774,24.127762247575067,26.599670323356857
1680.0,36.08961520710259,27.593067940364783,25.45386448244822,18.5512992279282,17.576094718143676,22.861781040008402,28.28529325132965
1740.0,16.402037342873538,22.742251407994086,23.060364434047713,26.645856906706065,23.56954538714994,18.99805698295764,20.421768298070422
1800.0,24.081156895357747,15.964814514827511,14.54938945060749,18.890288952713583,24.950738236330874,32.16071709094317,26.10760423910142
1860.0,38.49463035117591,33.18282373413444,19.020004486295672,10.322088960040503,13.28427371688495,26.049290905198998,30.064694031582768
1920.0,21.373942675185514,29.712778262289714,30.841067312441353,26.944145062873936,16.83991154595752,17.756059100258195,21.98860066000289
1980.0,26.52522392205917,18.449681175747138,16.477890473210344,24.148284524638072,27.746860212867514,29.442539710198876,22.294040740047205
2040.0,27.80538948329129,28.291830272318858,22.995411887914432,12.819048285235766,17.228785222594205,24.579446057081935,34.267070069748904
2100.0,36.27605721164715,34.62175852330108,24.13344842088336,26.389832185259753,19.91617351111378,18.33885407025813,23.029081796700183
2160.0,29.365458904642338,31.512652068604222,26.284703475299903,28.405869077440908,23.897284483872646,26.8133947278704,24.668849301933516
2220.0,17.682555139446517,22.15985690135881,20.837172852936913,24.081726874231332,28.603637452281923,30.636861770367656,32.19149508149625
2280.0,17.499161917887328,14.591445782022904,15.791627044232445,17.676979414282293,18.795468119870108,29.52558854949024,34.919379632417204
2340.0,14.087454966911682,17.00232389819955,13.693717575319878,12.87920349499475,17.31239545431091,21.1883473995774,26.246523679992574
2400.0,16.121226619802968,13.471945867393575,12.505385671214967,13.357027291038747,13.40042884605264,17.153902270905924,24.01680503536594
2460.0,26.632981107722536,21.10694620889392,13.526070236308218,11.454576233292693,9.393162980737122,13.344099980363044,18.481229108238654
2520.0,33.95075071776226,29.090535244650813,25.218393346536523,19.737227280720944,12.201439038524382,13.352591860598551,11.33640137501903
2580.0,35.36999505123254,32.08435722142887,28.726091182570954,24.183408345839837,22.35741626717127,19.38882760396863,17.24617595413581
2640.0,35.267991031152164,32.7380510958799,30.748517424057322,30.34349886377857,26.814342524972464,25.403465434657026,27.346648794273108
2700.0,36.26895122316249,33.31601302605526,27.73606311704498,29.458314321714443,33.31750188959439,34.66609486815823,34.02635658006266
