time_bin,10,11,12,13
0,166.969391126272,194.588512970835,178.64906309181,186.107062964522
60,238.465676135487,223.227935105113,188.861970185233,147.427465253108
120,201.161698243044,183.449667803643,202.574601487434,202.132816550489
180,215.719027665821,246.627587098919,202.453545016441,180.875608747707
240,239.406357270234,241.330065421517,257.843142934981,173.265103517809
300,201.873288849232,258.738086745144,259.82425676394,219.578823648025
360,158.116759571845,181.818711044428,221.42677003969,192.273583725969
420,201.668250493555,203.541253127972,164.100040203755,165.986098444643
480,162.145164970115,213.002781905763,264.974746670355,155.28657212244
540,166.052734401326,176.151025202193,172.034883519476,183.692458881494
600,151.013003358494,167.510670316143,198.22752832496,168.850323803766
660,200.582699622152,192.749466628256,188.542788981102,197.931040234548
720,218.770518622345,198.475053608103,210.850731573639,180.911183510923
780,192.875963467672,226.547676956732,185.406372049089,161.725192494472
840,128.387018785174,173.907060489619,191.096127781953,197.789160175748
900,173.313227709444,168.05421314196,154.404382208872,138.787290238794
960,198.604802922989,211.105931036214,162.284135203843,145.095780445898
1020,202.440268284915,228.514007073469,242.061811397921,180.603403475019
1080,217.214071864454,239.363564104074,181.290406694874,176.105718922646
1140,230.240005080414,247.460305566078,236.448852304346,183.088847364536
1200,178.511434216276,247.980967505837,244.791145016059,202.984982750649
1260,158.044302159494,175.977508874662,249.369038830637,198.949058552577
1320,162.579269009917,149.686121205665,175.710643524624,184.615676180601
1380,187.291626603482,205.981615054134,185.758529611238,180.461350039366
1440,170.442904208068,218.982773134156,212.787682129252,173.998814497544
1500,239.575240532874,220.220543646022,195.828394059067,228.503007106161
1560,237.199155644245,263.65411324194,233.488517511959,221.058421719465
1620,259.57214658273,249.831403569651,288.350107468779,167.418238214338
1680,189.981465411571,217.999692793662,201.903328632726,198.179467594123
1740,224.921720821853,233.846651369859,255.113733749433,199.706296410188
1800,237.814208140109,245.794568589287,256.059958623352,230.278660603759
1860,181.382008002324,209.405600927155,255.125287166697,221.436990080022
1920,220.844877978367,218.335147339148,208.220307298066,184.994547950652
1980,232.423370772116,228.768760783248,233.411190221528,165.441510910395
2040,213.319156531773,192.483332483942,194.376035469544,217.460100700713
2100,186.592375399657,195.814072215941,234.963647080857,186.000798314721
2160,200.221141330468,197.31809688911,228.75599598493,172.531352805879
2220,254.42170028024,220.117032522487,231.562455380408,173.951309239567
2280,212.570952590759,244.071181098597,219.83041691186,200.547029671038
2340,210.533340913541,222.984337239251,272.690041472545,214.157517250552
2400,243.687609077062,239.976003741689,246.133356549597,188.746712031125
2460,220.061236672418,252.80347605843,252.373894582109,164.908319292275
2520,207.770551485072,207.485710325532,193.506224360041,183.384714965768
2580,170.901234331793,199.527539067645,198.854650500889,185.124811760238
2640,189.281669470519,211.915240895552,216.58430968687,199.18544344484
2700,215.960189828951,228.77994354274,241.049046901085,175.738593434449
2760,239.840557007117,195.108880624909,206.569700128817,188.071582561921
2820,237.609784454139,262.473287261682,215.681880324905,198.227449638448
2880,202.452355562277,194.785286581915,185.846308714032,160.836939527574
2940,152.363532083701,168.852241404285,219.215103403111,188.828748179176
3000,168.838741413718,158.650204271344,180.201228433623,173.632671478186
3060,195.215624575308,208.202960094098,198.359277584387,169.063468973567
3120,282.704427600904,233.962418345969,205.237026881625,184.591851311257
3180,220.278365986115,227.98224003227,240.51108755118,206.867222815783
3240,222.158857780246,215.975514487984,231.112167659648,208.168965131234
3300,193.840884488806,221.423438632704,235.326558725007,203.222032254185
3360,206.673391821708,186.549777240753,206.635312791511,189.57493326235
3420,153.184053572103,209.533143687883,202.970622572206,183.420372805393
3480,152.942838039447,166.400167231911,186.133021541064,176.519742849832
3540,147.080699912703,168.921851258197,158.8067984231,171.501841047241
average,200.768482178983,211.578773676957,214.376003164868,185.996751364662
