,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,46,47,48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28978236565626103,5734.291392784777,6537.367349402229,6481.3501998933225,6399.860343065618,5849.583571257179,4827.80181704046,5015.099891289902,6144.445100010654,6949.062769601092,6847.957726295502,6891.048817708462,6764.47898556403,6609.125288252901,6464.571223246403,6619.17214106685,6539.361343804403,5738.302584910991,6473.980622870891,6553.499490476971,6598.872660754484,6501.745304281902,6651.793292647908,7134.929976757736,6962.185790433101,7167.196359669191,6763.431304934881,6136.986958333073,6143.401117449212,5590.440704705287,178.11372758871252,0.0,0.0,0.0,0.0,0.0
900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7467670133415085,5493.566240615302,6126.644587137644,6193.812161133111,6222.90561946236,5778.702214994247,4991.408176427991,5086.248222298615,6212.48226777394,7090.885198363991,7312.16513367613,7403.16805671033,7355.605495177548,7353.774836173272,7304.685612066279,7533.042973302511,7467.258485550912,6661.159568038515,7415.695397277716,7532.531932630777,7614.670504154233,7409.327632894206,7235.978412123658,7254.084326474074,6930.6824319264715,6983.378801411149,6463.575622120607,5653.837601748009,5676.1367110459205,5061.517515578747,165.10880940751935,0.0,0.0,0.0,0.0,0.0
1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5361111438942793,4932.0741775808865,5624.2587156060545,5529.584197616446,5347.92661107718,4719.411495764367,3817.9885077203103,3803.3065872655548,4909.759641662691,5670.040716734689,5569.027698285385,5717.603460307946,5670.464994341921,5662.789826399648,5692.867354775736,5951.489805373752,6027.952416633478,5446.382369398775,6242.995764252325,6461.050085998424,6722.017725276821,6684.046767616135,6583.441821069678,6639.145494956314,6527.047206239822,6637.88741479493,6007.582879135397,5361.102203660242,5391.189339533309,4827.7132053835885,169.78411477222494,0.0,0.0,0.0,0.0,0.0
2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8771637729669873,5098.756128787116,5918.757318901951,5935.975656335625,5672.982038492931,5085.965687094322,4160.340688338941,4269.84992733658,5503.134174824226,6275.609248767472,6251.853483241341,6286.738635653601,6173.13034582215,6004.646086880553,5787.580582892753,5859.956540419424,5671.98849425966,5010.422026491498,5828.179499521927,5779.316646007087,5706.9138034247535,5532.242616202885,5430.847770814597,5574.886682452102,5349.550961229062,5592.2555588316245,5066.737865635335,4555.2126738638635,4674.435765653878,4142.117605569108,144.64357902156362,0.0,0.0,0.0,0.0,0.0
average,0.0,0.0,0.0,0.0,0.0,0.0,0.612456073964759,5314.671984942021,6051.75699276197,6035.180553744625,5910.9186530245215,5358.415742277528,4449.384797381926,4543.626157047663,5692.4552960678775,6496.399483366811,6495.25101037459,6574.6397425950845,6490.919955226413,6407.584009426593,6312.426193245292,6490.915365040633,6426.640185062113,5714.066637209945,6490.212820980715,6581.599538778315,6660.618673402572,6531.840580248782,6475.515324163961,6650.761620160057,6442.366597457114,6595.179533676724,6075.331917956555,5426.784859401296,5471.29073342058,4905.447257809183,164.4125576975051,0.0,0.0,0.0,0.0,0.0
