time_bin,10,11,12,13,14,15,16
0.0,6481.3501998933225,6399.860343065618,5849.583571257179,4827.80181704046,5015.099891289902,6144.445100010654,6949.062769601092
900.0,6193.812161133111,6222.90561946236,5778.702214994247,4991.408176427991,5086.248222298615,6212.48226777394,7090.885198363991
1800.0,5529.584197616446,5347.92661107718,4719.411495764367,3817.9885077203103,3803.3065872655548,4909.759641662691,5670.040716734689
2700.0,5935.975656335625,5672.982038492931,5085.965687094322,4160.340688338941,4269.84992733658,5503.134174824226,6275.609248767472
average,6035.180553744625,5910.9186530245215,5358.415742277528,4449.384797381926,4543.626157047663,5692.4552960678775,6496.399483366811
