,10,11,12,13,14,15,16
0.0,5113.912865309329,5440.008585648165,5524.147447196144,4862.194823092533,5341.078687182143,6387.2137708462515,6973.125524106465
300.0,7020.477432846878,6417.520358519003,5367.661531977096,3971.0453420194553,3777.998744906709,4789.370164681918,5621.834992673678
600.0,7309.6603015237615,7342.052085029689,6656.941734598301,5650.165286009393,5926.2222417808525,7256.75136450379,8252.227792023137
900.0,5757.55302320485,5881.345561445898,5664.414945195902,5152.3368215655855,5435.584840270326,6474.620715296347,7253.024818608222
1200.0,7209.997003420303,6888.041600811022,6029.610222593783,4965.557781000791,4892.653427013991,6038.031039298407,6858.6727612714
1500.0,5613.886456774179,5899.329696130159,5642.081477193063,4856.329926717599,4930.506399611528,6124.79504872707,7160.958015212347
1800.0,5906.687969950981,5406.6783105031145,4664.313614675238,3681.539903166598,3810.632506701179,5137.956575773798,6046.000926236215
2100.0,4767.804399662936,5046.849542022968,4744.009179518316,4061.381189181731,4056.4013967724923,5186.136230419178,5951.228421004759
2400.0,5914.260223235425,5590.251980705453,4749.9116930995415,3711.044430812604,3542.885858322996,4405.186118795099,5012.892802963094
2700.0,5474.186081123215,5181.741639330432,4557.235496186011,3585.3417498590757,3946.0598032655953,5478.168240208553,6654.288889398794
3000.0,5142.145677394708,4995.027715592518,4676.859113735553,3936.5026093888905,4107.782628633934,5268.1624721030785,5920.141908660047
3300.0,7191.595210488946,6842.176760555844,6023.802451361407,4959.177705768854,4755.707350110208,5763.071812161042,6252.396948243577
average,6035.180553744626,5910.9186530245215,5358.415742277531,4449.384797381926,4543.626157047663,5692.4552960678775,6496.399483366811
