,10,11,12,13,14,15,16
0.0,212.34443008817152,217.84475368000545,206.07646454317972,177.96161140672697,185.31934538611878,194.03416392853606,188.15156175064288
300.0,177.97123965721474,206.6503716051001,216.47213943944303,183.36350736451408,196.60959364154107,242.19966963677317,251.47479043000408
600.0,178.32584077116746,191.83798559977058,194.8247097421484,181.4413800438915,191.51415133949004,193.80802247646432,191.98570791079226
900.0,204.3624751724432,218.899604184359,195.29791756197122,164.73620808937855,157.02490635291088,165.9141015849095,171.37309542907462
1200.0,171.3739072394474,199.7217971548909,213.68340782236206,188.2019764041473,198.95947135035067,213.4103640651083,212.2850245799865
1500.0,230.2499457986546,237.11048092422686,234.93681628439285,202.97308620885528,215.42783992730054,238.91436214214534,233.84481293069484
1800.0,217.15672428493738,218.95748202455601,229.43855575583723,203.9223620491082,192.22858638800508,197.4292278185496,227.56890756172905
2100.0,212.86790210293285,216.06094399307744,237.56051136611993,189.4376014563514,188.3286491102048,209.35495611215123,211.87257871062386
2400.0,206.34046020737293,222.34159401776952,221.49048713590088,184.27000029884906,207.86116689140658,249.55911877263372,262.3638429130804
2700.0,209.64528378723708,209.9999278831063,213.67240789439026,182.34066266831366,175.68360451938466,215.64141707013212,216.81559733076628
3000.0,217.83920347125812,208.954667446333,211.08415762209253,188.46483594200512,194.47164884311306,221.9922176055304,233.6535777016318
3300.0,170.7443735669533,190.56567561028956,197.97446281057785,184.84778444379995,202.70836946231591,238.20206041906107,227.55575253712567
average,200.7684821789825,211.57877367695707,214.37600316486797,185.99675136466172,192.17811110101184,215.03830680266628,219.0787708155127
